prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
U_FRBL,0.0,0.0,0.0,0.0,2.7747846270930007E7,0.0,0.0,0.0,0.0,3.0718198415317204E7,0.0,0.0,0.0,0.0,27.200000000000003,0.0,0.0,0.0,0.0,38.01739354931507
U_SHPS,4362538.501384445,1.1631050680977458E7,3.562505992516759E7,5.830339196269457E7,8.649745089379793E7,9293433.867268177,1.7000066607688025E7,4.226096918594929E7,7.250958599299207E7,1.836252563187258E8,2.02,6.06,19.39,33.27,85.25999999999999,4.225966462328768,9.235688173972601,24.51912470547945,46.28273716575344,158.34629608424675
C_MIAP,4141105.645014778,1.0609698528888267E8,2.2468663028465194E8,2.3801977007249662E8,7.005086137943165E8,1789152.9441855755,9.543618418732783E7,2.73753689654243E8,3.888708676591025E8,1.2434298782628114E9,2.0,70.21,150.14,159.67000000000002,524.6999999999999,0.9417630568493149,50.473787307534245,150.12301788082198,222.65696811367107,789.8239990258371
C_NSWP,4.116818651335001E8,3.062141419619001E8,1.0715657848599997E8,0.0,0.0,6.910827861871771E8,6.122318473229252E8,2.52753493811229E8,309810.7622113156,0.0,439.55999999999995,299.83000000000004,114.6,0.0,0.0,563.9965395226035,488.9477579159458,197.32453274857522,0.2823423095890411,0.0
U_FSTR,0.0,0.0,0.0,0.0,3308242.96,0.0,0.0,0.0,0.0,2.3996038870422065E7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13.006402601369864
U_UNBL,0.0,0.0,0.0,0.0,3267624.388,0.0,0.0,0.0,0.0,7717786.901440909,0.0,0.0,0.0,0.0,15.430000000000001,0.0,0.0,0.0,0.0,26.104772709589042
C_LPP_,0.0,0.0,0.0,0.0,2.1151113967930004E8,0.0,0.0,0.0,0.0,4.788251521152846E8,0.0,0.0,0.0,0.0,625.5400000000001,0.0,0.0,0.0,0.0,1025.027104689045
C_LTSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1737821.9985194616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4649284164383558
CNASWP,4356690.85,3302838.75,0.0,0.0,0.0,2708197.913552309,4559612.488588193,891597.2844660595,0.0,0.0,6.01,5.109999999999999,0.0,0.0,0.0,3.055344576712329,5.844976123972602,1.4210115328767123,0.0,0.0
C_AMCH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241770.82510576074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2913316438356166
C_STEP,0.0,0.0,0.0,0.0,1.83152105914E7,0.0,0.0,0.0,0.0,2.3137670860795863E7,0.0,0.0,0.0,0.0,81.89,0.0,0.0,0.0,0.0,127.87955268945208
