prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
CPMIA5,0.0,2.4420200780911222E7,2.9663923254348353E7,0.0,0.0,427058.91000941646,2.6721898160025086E7,5.015328904886005E7,9731043.093010757,0.0,0.0,14.07,16.86,0.0,0.0,0.20983853493150684,13.111987489041098,25.61116601712328,5.148266390410959,0.0
CNAGLP,0.0,0.0,0.0,3406679.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,5.359999999999999,0.0,0.009257841095890411,1.813108520547945,2.8329463013698635,7.023477520547944
C_NGWP,0.0,999999.4,750009.8999999999,415000.58200000005,0.0,2699.3855342465754,141503.74865753422,3074941.6409589034,6488748.570082192,541153.8162739725,0.0,2.0,2.0,2.08,0.0,0.0027266520547945205,0.1429330794520548,3.1060016575342466,6.5542914849315075,0.5466200164383562
UFSTR2,1.1682003830039999E8,9.268268110000001E7,1.201876804E8,1.255692753188E8,2.8927308024509996E8,1.921075836497072E8,1.9164605577794492E8,2.0618377596996263E8,2.7858464735459447E8,6.812226121255515E8,84.81,91.49,115.68,144.26000000000002,371.37,138.2688788424658,161.64704580410955,204.2796164630136,285.3264628000001,794.4453941650711
C_NAWP,0.0,0.0,2216635.7,1.8717795035E7,2040032.1700000002,0.0,0.0,1.3178657112522809E7,3.8452253833892316E7,9700201.720465701,0.0,0.0,2.0,19.010000000000005,3.2199999999999998,0.0,0.0,10.321317701369862,31.608656197945216,9.434756545890414
C_MVMB,0.0,0.0,0.0,0.0,3788755.1838,0.0,0.0,0.0,0.0,2938921.7435156787,0.0,0.0,0.0,0.0,23.12,0.0,0.0,0.0,0.0,25.998846865753418
C_FTSC,0.0,0.0,0.0,0.0,1020315.9895000001,0.0,0.0,0.0,0.0,1029965.8971703225,0.0,0.0,0.0,0.0,4.63,0.0,0.0,0.0,0.0,2.824952843835617
U_SMTP,0.0,0.0,0.0,0.0,1.9196896184902444E7,0.0,0.0,0.0,0.0,3.0594575860518586E7,0.0,0.0,0.0,0.0,45.45,0.0,0.0,0.0,0.0,71.65184703972608
U_SMTA,0.0,0.0,0.0,0.0,1.33995210607E7,0.0,0.0,0.0,0.0,2.6873132714310393E7,0.0,0.0,0.0,0.0,30.049999999999997,0.0,0.0,0.0,0.0,43.59909963767122
C_NGI2,3994263.23,1.8402958889399998E7,6.20020125396E7,1.069792304686E8,1.402633715216E8,1171260.50335945,2.0239845269219533E7,1.0162965490614837E8,1.7603133863571644E8,2.2202484801757982E8,5.0,20.159999999999997,49.459999999999994,90.82999999999998,94.15,0.9875055828767123,14.031691244520552,69.71143468219181,120.8684513986302,156.09889352739725
C_PLTP,0.0,0.0,0.0,0.0,4.675784945E7,0.0,0.0,0.0,0.0,1.3755024612979448E8,0.0,0.0,0.0,0.0,13.409999999999998,0.0,0.0,0.0,0.0,32.09433506986302
C_ELSP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65910.60242270831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143100821917807
U_SECD,0.0,0.0,0.0,0.0,1777112.9806154997,0.0,0.0,0.0,0.0,4201268.7866450995,0.0,0.0,0.0,0.0,9.18,0.0,0.0,0.0,0.0,15.778785884931507
CNAWP3,2.1598364359400004E7,2.4837385462000005E7,5.9100851191000015E7,4.66617256931E7,0.0,5421911.368569505,3.8846869771892525E7,1.5485448969754702E8,8.068981069260292E7,0.0,19.51,23.51,54.38000000000001,39.45,0.0,5.613408425342462,27.273803144520535,105.50855258301372,55.48611568753431,0.0
RPU,0.0,3.05738393152E7,2.5390138528500002E7,4.11335036227E7,2.852691648084001E8,1917763.087706191,1.682506119668524E7,4.174418326057357E7,4.733550093163852E7,5.014926665772649E8,0.0,16.919999999999998,62.65,132.88000000000002,1443.49,9.598659634109588,81.63397519602745,159.92892673356164,186.35773714452074,3288.050772734283
U_FIPP,1.431880913949E8,1.81831633008E8,4.85608117594E7,0.0,0.0,3.409062413369145E8,3.7571073823949254E8,1.1873919343327492E8,456871.0659382022,0.0,106.95000000000002,123.74000000000001,44.16,0.0,0.0,212.41291903698652,258.76253525958913,89.4735261856165,0.397039254109589,0.0
CNAIDR,1.0162089712220001E8,8.21700850151E7,2.3467163081800003E7,752420.0,0.0,1.689821475367494E8,9.332706086199133E7,4.025552426265728E7,1912912.0992511648,0.0,88.75999999999999,60.88,28.53,2.55,0.0,122.21019660273977,87.98207431506853,42.69694598356164,2.047230224657534,0.0
UPFYPP,6165211.48,2875278.7800000003,2999231.7068,8539801.943500001,4.938045191860001E7,1.2337500107301071E7,1.7312736968130715E7,1.737455913029076E7,2.6078058839723665E7,1.1621819935261843E8,13.35,10.17,9.67,14.72,65.91000000000001,20.308413213698632,21.421735630136986,18.768092024657534,26.80178139178082,135.83882081780828
C_PSWAG,0.0,0.0,0.0,0.0,0.0,966171.5040367414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8296493246575338,0.0,0.0,0.0,0.0
U_UNBP,0.0,0.0,0.0,0.0,3.554965837849999E7,0.0,0.0,0.0,0.0,4.332955470477724E7,0.0,0.0,0.0,0.0,83.83000000000001,0.0,0.0,0.0,0.0,94.52215012534249
C_LPPS,300753.97,1116024.4238,571310.73,1.1420374670200001E7,8.53080398689E7,378733.9754526189,525213.3007730773,1534985.234638276,6628371.4537778385,1.977427590409515E8,2.1100000000000003,1.08,3.0,17.39,199.37000000000003,0.5981006575342466,0.9437010267123289,3.1174062746575335,14.991743397945207,353.55101016369855
C_NSGR,2242417.8118000003,0.0,0.0,0.0,0.0,1.0299948363574157E7,343831.02559457655,0.0,0.0,0.0,7.82,0.0,0.0,0.0,0.0,9.262927367123286,0.4137239726027398,0.0,0.0,0.0
