prod_code,dur_A0,dur_A1,dur_A2,dur_A3,dur_A4,dur_E0,dur_E1,dur_E2,dur_E3,dur_E4,dur_A0_count,dur_A1_count,dur_A2_count,dur_A3_count,dur_A4_count,dur_E0_count,dur_E1_count,dur_E2_count,dur_E3_count,dur_E4_count
C_SJB_,5650000.0,2775956.8429,840000.0,0.0,0.0,3434071.2214383567,1738482.9618493156,204073.59287671238,0.0,0.0,3.03,4.1899999999999995,1.05,0.0,0.0,2.325265610273972,1.2336808486301374,0.15815844246575342,0.0,0.0
C_NSUT,3.401311432E7,6.295815735E8,6.261669E8,3.44006272369E8,1.3899999999999998E7,1.091287870512984E8,1.4664367981608987E9,2.1809935061614842E9,7.398442755666894E8,1.5551807595494192E7,7.0,76.24999999999999,94.88999999999999,38.26,1.4,12.808006228082192,178.4402835061645,261.5741504444659,83.95890693550683,1.7432721945205476
C_AMBB,0.0,0.0,0.0,0.0,100009.0,0.0,0.0,0.0,0.0,798070.8180683124,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.3261871876712314
C_NPP2,0.0,0.0,0.0,0.0,7575000.0,0.0,0.0,0.0,0.0,3.0605152385479447E7,0.0,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,6.606270480136985
CPMIA6,4.75110157898714E8,1.7072481290697137E8,2.9373300528593138E7,0.0,0.0,2.872834223895143E8,2.446259855479405E8,4.8164270529190496E7,0.0,0.0,257.5900000000001,106.52999999999999,15.600000000000001,0.0,0.0,146.87540872602747,127.10103179520569,25.551577552739733,0.0,0.0
U_SIPS,0.0,0.0,0.0,0.0,1.74991350029E7,0.0,0.0,0.0,0.0,3.471150928198896E7,0.0,0.0,0.0,0.0,39.45,0.0,0.0,0.0,0.0,81.16284358356168
CNOTP2,2.00080344E7,2.5785E8,4.26675E8,6.924381311758E8,8.0938129687E8,3.9322501231849305E7,5.828875635405477E8,1.3808300249584253E9,2.0730298925692885E9,2.299553213796425E9,3.0,31.03,53.839999999999996,98.96,115.04000000000002,4.532506916438356,70.04869113150691,175.2650584345206,271.4742260291783,294.5837233189049
CNSWP10,0.0,0.0,0.0,0.0,0.0,17628.15698974603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010108175342465754,0.0,0.0,0.0,0.0
CNAGLP,0.0,0.0,0.0,3373280.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,5.16,0.0,0.009257841095890411,1.8131085205479454,3.1837275013698627,8.04088061369863
CPMIA5,0.0,2.435436701650704E7,3.0196168189907093E7,6898327.224313489,0.0,426111.5791871666,2.65288986458422E7,5.342328772265511E7,1.6502785733967979E7,0.0,0.0,14.030000000000001,17.429999999999996,4.58,0.0,0.2097032554794521,13.012911879452053,27.310873565753433,8.760080354794521,0.0
